"","date","daily_temperature_2m_max","daily_temperature_2m_min","daily_sunshine_duration","daily_precipitation_sum","location"
"8819",1964-02-22,7,0,27405.1,0.2,"kyoto"
"8820",1964-02-23,4.4,-0.4,35960.2,0,"kyoto"
"8821",1964-02-24,3.7,-0.1,1908.89,6.4,"kyoto"
"8822",1964-02-25,3.9,-0.2,29088.3,3.8,"kyoto"
"8823",1964-02-26,5,-0.7,37270.53,0,"kyoto"
"8824",1964-02-27,8.7,-2.4,34059.09,0,"kyoto"
"8825",1964-02-28,6.7,-0.9,36983.67,0.4,"kyoto"
"8826",1964-02-29,6.2,-1.1,24253.13,0.1,"kyoto"
"8827",1964-03-01,10.9,-1.4,22758.45,0.1,"kyoto"
"8828",1964-03-02,8.9,2.4,30803.59,2.3,"kyoto"
"8829",1964-03-03,9.5,-0.7,36073.23,0,"kyoto"
"8830",1964-03-04,9.9,2.8,10129.07,3.9,"kyoto"
"8831",1964-03-05,12.7,3.9,34645.77,0.5,"kyoto"
"8832",1964-03-06,11.2,2.6,34735.14,0,"kyoto"
"8833",1964-03-07,11,2,24393.27,8.1,"kyoto"
"8834",1964-03-08,6.8,1.9,37934.81,0.9,"kyoto"
"8835",1964-03-09,8.2,1.8,35302.72,0,"kyoto"
"8836",1964-03-10,9.5,0.1,38634.25,0,"kyoto"
"8837",1964-03-11,12.2,1,38596.27,1.5,"kyoto"
"8838",1964-03-12,8.3,0.6,38316.05,0,"kyoto"
"8839",1964-03-13,7.3,0.3,10126.35,17.3,"kyoto"
"8840",1964-03-14,11.1,1.5,35700.35,0.7,"kyoto"
"8841",1964-03-15,10,-0.1,37458.24,0.4,"kyoto"
"8842",1964-03-16,11.9,0.2,38843.12,1.7,"kyoto"
"8843",1964-03-17,10.4,1.1,38718.24,0.3,"kyoto"
"8844",1964-03-18,7.8,-0.4,38928.29,0,"kyoto"
"8845",1964-03-19,9.8,0.1,39851.04,0,"kyoto"
"8846",1964-03-20,13.1,2.8,0,17.9,"kyoto"
"8847",1964-03-21,8.9,2.7,40824.36,0,"kyoto"
"8848",1964-03-22,9.6,1.7,35971.68,0,"kyoto"
"8849",1964-03-23,8.2,-1.1,38562.62,0,"kyoto"
"8850",1964-03-24,11,1.2,29251.31,0.6,"kyoto"
"8851",1964-03-25,9.1,2,17011.08,15.4,"kyoto"
"8852",1964-03-26,10.6,1.1,41488.41,0.1,"kyoto"
"8853",1964-03-27,9.4,1.8,41618.94,1.4,"kyoto"
"8854",1964-03-28,11.3,1.3,32219.44,0,"kyoto"
"8855",1964-03-29,15.6,3.3,41264.86,1.3,"kyoto"
"8856",1964-03-30,19.6,2.1,42006.82,0,"kyoto"
"8857",1964-03-31,20.9,6,42136.19,0,"kyoto"
"8858",1964-04-01,20.8,9.4,31506.31,6.3,"kyoto"
"8859",1964-04-02,19,7.1,40523.55,2,"kyoto"
"8860",1964-04-03,18.6,9.6,23351.07,1.4,"kyoto"
"8861",1964-04-04,19.6,11.5,25063.1,8.9,"kyoto"
"8862",1964-04-05,22.9,9.1,42781.92,0,"kyoto"
"8863",1964-04-06,23,9.8,38480.2,0,"kyoto"
"8864",1964-04-07,17.5,6.9,0,3.8,"kyoto"
"8865",1964-04-08,13.5,6.7,138.23,30.1,"kyoto"
"8866",1964-04-09,10.4,8.3,0,17.1,"kyoto"
"8867",1964-04-10,13.6,9.2,0,27.6,"kyoto"
"8868",1964-04-11,17.4,10.5,19630.71,8.7,"kyoto"
"8869",1964-04-12,21.2,9.8,22920.72,0,"kyoto"
"8870",1964-04-13,22.4,12.1,35182.52,0,"kyoto"
"8871",1964-04-14,22.5,11.9,36844.16,0.1,"kyoto"
"8872",1964-04-15,23.5,11.8,40433.8,0,"kyoto"
"8873",1964-04-16,23.1,16.1,30688.84,1.5,"kyoto"
"8874",1964-04-17,24.9,15.3,38035.84,0,"kyoto"
"8875",1964-04-18,24.7,15.8,41555.7,1.3,"kyoto"
"8876",1964-04-19,24.9,16.5,41606.39,0.3,"kyoto"
"8877",1964-04-20,24.3,15.7,43200,0.6,"kyoto"
"8878",1964-04-21,25.4,14,43010.03,0,"kyoto"
"8879",1964-04-22,24.9,16.5,43200,0,"kyoto"
"8880",1964-04-23,19.4,11.1,36000,7.9,"kyoto"
"8881",1964-04-24,22.8,10.6,39647.42,0,"kyoto"
"8882",1964-04-25,18.2,11.7,18169.34,0.2,"kyoto"
"8883",1964-04-26,21.6,11.5,9044.48,11.1,"kyoto"
"8884",1964-04-27,17.1,9.7,41278.27,0.2,"kyoto"
"8885",1964-04-28,13.8,9.2,13892.67,4.9,"kyoto"
"8886",1964-04-29,16.4,8.9,22304.3,0.1,"kyoto"
"8887",1964-04-30,19,6.3,43635.41,0,"kyoto"
"8888",1964-05-01,16,12.7,545.01,7.6,"kyoto"
"8889",1964-05-02,20.2,13.4,31256.85,4,"kyoto"
"8890",1964-05-03,18.1,12.1,36854.55,1.6,"kyoto"
"8891",1964-05-04,21.1,10.8,37657.71,0,"kyoto"
"8892",1964-05-05,18.8,13.8,47.56,6.4,"kyoto"
"8893",1964-05-06,23.5,12.7,23294.21,0,"kyoto"
"8894",1964-05-07,25.9,11.2,39842.11,0,"kyoto"
"8895",1964-05-08,26,11.2,39285.11,0,"kyoto"
"8896",1964-05-09,24.9,11.5,39940.18,0,"kyoto"
"8897",1964-05-10,25.1,11.7,40691.76,0.1,"kyoto"
"8898",1964-05-11,19.3,11.9,19243.89,13.5,"kyoto"
"8899",1964-05-12,19.1,9.8,45250.62,0,"kyoto"
"8900",1964-05-13,21.9,7.7,45862.02,0.1,"kyoto"
"8901",1964-05-14,22.4,10,44756.95,0.1,"kyoto"
"8902",1964-05-15,23.2,10.6,46516.52,0,"kyoto"
"8903",1964-05-16,26.4,7.2,46566.56,0,"kyoto"
"8904",1964-05-17,27.3,10.7,45790.3,0,"kyoto"
"8905",1964-05-18,23.2,13.9,17504.42,0,"kyoto"
"8906",1964-05-19,26,15.2,36061.38,0,"kyoto"
"8907",1964-05-20,26.7,14.2,44531.68,0,"kyoto"
"8908",1964-05-21,26.1,15.5,43801.86,0,"kyoto"
"8909",1964-05-22,25.8,16.5,44389.65,0.7,"kyoto"
"8910",1964-05-23,25.2,16.9,43749.48,0,"kyoto"
"8911",1964-05-24,25.8,18,28800,2.7,"kyoto"
"8912",1964-05-25,19.8,12.7,19746.2,4.4,"kyoto"
"8913",1964-05-26,21.1,10.8,47890.68,0,"kyoto"
"8914",1964-05-27,23.4,9.7,42815.14,0,"kyoto"
"8915",1964-05-28,23.8,12,43862.52,0.1,"kyoto"
"8916",1964-05-29,24.7,14.7,36516.18,0.8,"kyoto"
"8917",1964-05-30,22.3,14.6,46862.18,0.6,"kyoto"
"8918",1964-05-31,24.1,14,48339.96,0,"kyoto"
"8919",1964-06-01,25.8,12.7,47364.68,0,"kyoto"
"8920",1964-06-02,25.3,16.9,14484.59,1,"kyoto"
"8921",1964-06-03,25.8,17.9,42954.37,27.5,"kyoto"
"8922",1964-06-04,22.3,16.3,43194.36,2.1,"kyoto"
"8923",1964-06-05,24.8,15,36350.55,0,"kyoto"
"8924",1964-06-06,24.3,16.9,34560.81,0.3,"kyoto"
"8925",1964-06-07,26.4,15.8,48681.31,0,"kyoto"
"8926",1964-06-08,26.6,18.3,40150.54,0,"kyoto"
"8927",1964-06-09,24.4,15.7,32092.65,13.1,"kyoto"
"8928",1964-06-10,19.2,12.4,43055.91,0,"kyoto"
"8929",1964-06-11,22,12.3,33623.23,0,"kyoto"
"8930",1964-06-12,24.1,11.3,47498.93,0,"kyoto"
"8931",1964-06-13,23.4,13.9,37375.25,0.2,"kyoto"
"8932",1964-06-14,22.8,16.9,23073.04,2.8,"kyoto"
"8933",1964-06-15,25.4,17.4,31443.84,0.5,"kyoto"
"8934",1964-06-16,25.7,17.2,43028.45,0.3,"kyoto"
"8935",1964-06-17,27.3,15.5,46527.57,0,"kyoto"
"8936",1964-06-18,29,18.6,43534.91,0,"kyoto"
"8937",1964-06-19,29.1,18.5,42514.5,0,"kyoto"
"8938",1964-06-20,25.9,20.9,3985.62,35.4,"kyoto"
"8939",1964-06-21,25.4,18.8,37381.06,0.4,"kyoto"
"8940",1964-06-22,24.1,18.4,14297.38,0.1,"kyoto"
"8941",1964-06-23,26.3,18.2,39962.25,0,"kyoto"
"8942",1964-06-24,26.5,17.3,11291.11,2.2,"kyoto"
"8943",1964-06-25,22.9,20.2,0,55.5,"kyoto"
"8944",1964-06-26,27.6,21.2,25027.32,24.1,"kyoto"
"8945",1964-06-27,23.7,20.6,155.72,26.8,"kyoto"
"8946",1964-06-28,26,17.4,12473.9,7.4,"kyoto"
"8947",1964-06-29,26.8,16,24025.97,0,"kyoto"
"8948",1964-06-30,28.2,17,36609.99,0,"kyoto"
"8949",1964-07-01,28.6,17.8,47314.38,0,"kyoto"
"8950",1964-07-02,29.5,20.8,47307.63,0,"kyoto"
"8951",1964-07-03,31.1,21.9,46530.42,0.9,"kyoto"
"8952",1964-07-04,31.7,22.4,45058.47,0.2,"kyoto"
"8953",1964-07-05,31.1,21.8,44469.62,0,"kyoto"
"8954",1964-07-06,31.2,22.4,46973.48,0,"kyoto"
"8955",1964-07-07,31.4,23.5,42030.61,0,"kyoto"
"8956",1964-07-08,27.9,23.1,2287.17,21.4,"kyoto"
"8957",1964-07-09,26.1,23.9,0,45.3,"kyoto"
"8958",1964-07-10,28.3,23.1,27473.94,4.5,"kyoto"
"8959",1964-07-11,29.1,22.6,27334.53,3.1,"kyoto"
"8960",1964-07-12,30.2,23,38473.05,0,"kyoto"
"8961",1964-07-13,28,23.8,15209.05,6.3,"kyoto"
"8962",1964-07-14,30.5,22.5,47134.48,0,"kyoto"
"8963",1964-07-15,28.5,24.1,26993.32,6.4,"kyoto"
"8964",1964-07-16,26.8,22.5,7643.36,24.8,"kyoto"
"8965",1964-07-17,31.3,21.4,38041.11,0.6,"kyoto"
"8966",1964-07-18,30.1,24.1,33070.66,0.7,"kyoto"
"8967",1964-07-19,25,21.9,0,50.4,"kyoto"
"8968",1964-07-20,28.2,19.9,27827.91,0.3,"kyoto"
"8969",1964-07-21,28.7,21.8,32396.89,11.1,"kyoto"
"8970",1964-07-22,29.3,22.6,43568.68,4.8,"kyoto"
"8971",1964-07-23,30,22.2,42250.58,0,"kyoto"
"8972",1964-07-24,30.5,22.2,45970.65,0,"kyoto"
"8973",1964-07-25,32.1,23.9,44544.43,0,"kyoto"
"8974",1964-07-26,32.3,24.6,45156.51,0.5,"kyoto"
"8975",1964-07-27,31.9,24,44987.96,0,"kyoto"
"8976",1964-07-28,31.1,24.2,43150.29,0,"kyoto"
"8977",1964-07-29,30.8,24.4,44314.53,0.3,"kyoto"
"8978",1964-07-30,31.1,23.5,43623.14,0.2,"kyoto"
"8979",1964-07-31,32,23.3,43821.12,0.2,"kyoto"
"8980",1964-08-01,30.5,22.6,37909.56,0.4,"kyoto"
"8981",1964-08-02,31.5,24.6,40840.09,5.7,"kyoto"
"8982",1964-08-03,32.1,25.1,40890.95,2.5,"kyoto"
"8983",1964-08-04,31.3,25,41965.58,3.5,"kyoto"
"8984",1964-08-05,31.3,24.2,43057.96,4.3,"kyoto"
"8985",1964-08-06,30.1,24.7,29033.97,1.5,"kyoto"
"8986",1964-08-07,30.5,23.9,41082.59,0.3,"kyoto"
"8987",1964-08-08,31.3,23.7,43408.59,0,"kyoto"
"8988",1964-08-09,30.9,23.9,32241.1,0.4,"kyoto"
"8989",1964-08-10,33.3,23,42930.7,0.8,"kyoto"
"8990",1964-08-11,32.2,24.4,40507.97,0.2,"kyoto"
"8991",1964-08-12,32.1,25.2,43429.81,0,"kyoto"
"8992",1964-08-13,33.1,25,42181.8,0,"kyoto"
"8993",1964-08-14,33.3,24,41279.76,0,"kyoto"
"8994",1964-08-15,33,23.7,43250.1,0,"kyoto"
"8995",1964-08-16,32.1,24.1,41751.56,0.1,"kyoto"
"8996",1964-08-17,33.1,23.4,43200,0,"kyoto"
"8997",1964-08-18,32,23.2,43033.58,0,"kyoto"
"8998",1964-08-19,30.2,22.7,43278.17,0,"kyoto"
"8999",1964-08-20,32.2,22.7,43200,0.8,"kyoto"
"9000",1964-08-21,30.8,24.5,30812.31,0.9,"kyoto"
"9001",1964-08-22,31,24.9,29830.44,1.7,"kyoto"
"9002",1964-08-23,31.3,24.5,37611.75,1.2,"kyoto"
"9003",1964-08-24,31.5,24.8,41295.77,4.1,"kyoto"
"9004",1964-08-25,30.1,24.8,26919.36,21.1,"kyoto"
"9005",1964-08-26,30.4,23.3,40460.86,2.3,"kyoto"
"9006",1964-08-27,30.4,22.7,38396.78,0,"kyoto"
"9007",1964-08-28,30.6,23.4,28311.1,2.3,"kyoto"
"9008",1964-08-29,26.1,23.4,0,14.2,"kyoto"
"9009",1964-08-30,27.7,22.7,20625.97,10.4,"kyoto"
"9010",1964-08-31,29.9,22.6,40467.6,0.5,"kyoto"
"9011",1964-09-01,30.5,23.3,41510.32,0.3,"kyoto"
"9012",1964-09-02,27.2,22.5,9997.15,12.5,"kyoto"
"9013",1964-09-03,29.5,22.8,25654.94,3.3,"kyoto"
"9014",1964-09-04,28.5,22.8,32636.99,0.8,"kyoto"
"9015",1964-09-05,30.1,23.5,39262,2.3,"kyoto"
"9016",1964-09-06,28.7,22.3,40086.57,0,"kyoto"
"9017",1964-09-07,27.2,20.5,40188.7,0,"kyoto"
"9018",1964-09-08,28.8,18.9,42593.94,0,"kyoto"
"9019",1964-09-09,28.4,20.2,36953.71,1.7,"kyoto"
"9020",1964-09-10,25.9,20.2,38965.02,3,"kyoto"
"9021",1964-09-11,25.9,17.9,29119.13,0,"kyoto"
"9022",1964-09-12,26.8,18.4,42135.69,0,"kyoto"
"9023",1964-09-13,28.8,20.8,31204.5,1.4,"kyoto"
"9024",1964-09-14,27.1,21.2,25943.61,3.7,"kyoto"
"9025",1964-09-15,28.6,21.1,41382.44,0.6,"kyoto"
"9026",1964-09-16,26.6,20.1,32219.1,0.2,"kyoto"
"9027",1964-09-17,28.9,19,41393.93,0,"kyoto"
"9028",1964-09-18,28.5,20,39623.3,0.6,"kyoto"
"9029",1964-09-19,29.1,21.9,38078.99,0.9,"kyoto"
"9030",1964-09-20,26.8,21.6,29199.08,5,"kyoto"
"9031",1964-09-21,23.8,19,5026.32,8.4,"kyoto"
"9032",1964-09-22,22.6,17.6,20742.27,3,"kyoto"
"9033",1964-09-23,17.9,17.2,0,14,"kyoto"
"9034",1964-09-24,20.3,16.8,0,32.8,"kyoto"
"9035",1964-09-25,25.3,17.6,13144.05,53.9,"kyoto"
"9036",1964-09-26,24.7,15.6,39735.2,0,"kyoto"
"9037",1964-09-27,20.1,16.2,0,8.6,"kyoto"
"9038",1964-09-28,18.5,15.9,0,37.5,"kyoto"
"9039",1964-09-29,21,13.2,39261.42,0,"kyoto"
"9040",1964-09-30,22.9,11,37323.96,0.2,"kyoto"
"9041",1964-10-01,22.3,14,38975.48,0,"kyoto"
"9042",1964-10-02,19.2,12.3,38842.96,0,"kyoto"
"9043",1964-10-03,21.4,11.9,38718.17,0,"kyoto"
"9044",1964-10-04,23,12.1,38481.6,0,"kyoto"
"9045",1964-10-05,24.7,17,35694.9,0.4,"kyoto"
"9046",1964-10-06,24.4,19.5,12122.59,27.5,"kyoto"
"9047",1964-10-07,23.8,17.4,28120.03,0.8,"kyoto"
"9048",1964-10-08,18.3,14.2,0,19.7,"kyoto"
"9049",1964-10-09,17.6,11.5,15138.98,10.3,"kyoto"
"9050",1964-10-10,17.4,10.7,38218.6,0.2,"kyoto"
"9051",1964-10-11,20.7,8.1,38167.89,0,"kyoto"
"9052",1964-10-12,21.7,10.2,30913.96,2.5,"kyoto"
"9053",1964-10-13,18,14.9,10010.3,23.9,"kyoto"
"9054",1964-10-14,22.1,15.3,26154,22.3,"kyoto"
"9055",1964-10-15,22.1,14,37159.3,0,"kyoto"
"9056",1964-10-16,23.1,11,36130.98,0,"kyoto"
"9057",1964-10-17,22.7,14.6,27958.65,4.2,"kyoto"
"9058",1964-10-18,16.7,12.2,20231,5.5,"kyoto"
"9059",1964-10-19,20.5,11.9,36617.09,0,"kyoto"
"9060",1964-10-20,20.4,11.9,27127.73,0,"kyoto"
"9061",1964-10-21,22.4,15,20318.91,8.2,"kyoto"
"9062",1964-10-22,18.8,15.2,6718.07,12.4,"kyoto"
"9063",1964-10-23,17.8,14.2,5968.07,0.4,"kyoto"
"9064",1964-10-24,16.6,10.7,27461.27,0,"kyoto"
"9065",1964-10-25,14.2,7.1,36067.93,0,"kyoto"
"9066",1964-10-26,15,7,29799.47,0,"kyoto"
"9067",1964-10-27,17.1,9.6,7482.49,7.1,"kyoto"
"9068",1964-10-28,19.4,10.3,22426.11,2.1,"kyoto"
"9069",1964-10-29,16.9,9.4,35160.72,0,"kyoto"
"9070",1964-10-30,15.6,7.9,34911.99,0,"kyoto"
"9071",1964-10-31,19.1,4.6,35109.97,0,"kyoto"
"9072",1964-11-01,23.1,10.1,32678.88,0,"kyoto"
"9073",1964-11-02,14.6,8.3,19990.92,13.7,"kyoto"
"9074",1964-11-03,15.3,5.5,34745.14,0,"kyoto"
"9075",1964-11-04,18.6,5.2,11560.05,0.3,"kyoto"
"9076",1964-11-05,18.5,12.9,26947.12,3.4,"kyoto"
"9077",1964-11-06,15.8,9.8,29608.45,0.2,"kyoto"
"9078",1964-11-07,15.6,7.2,29671.49,0,"kyoto"
"9079",1964-11-08,13.3,6.5,34222.77,0,"kyoto"
"9080",1964-11-09,11.6,5.8,2556.99,21.5,"kyoto"
"9081",1964-11-10,15.2,8.9,28539.39,6.7,"kyoto"
"9082",1964-11-11,15.7,7.7,33110.75,0,"kyoto"
"9083",1964-11-12,16.7,3.5,32991.47,0.4,"kyoto"
"9084",1964-11-13,13.9,6.6,33258.36,0,"kyoto"
"9085",1964-11-14,12.5,4.9,33665.23,0.6,"kyoto"
"9086",1964-11-15,14.3,4.2,28794.87,0,"kyoto"
"9087",1964-11-16,14.2,6.4,31640.46,0,"kyoto"
"9088",1964-11-17,15.2,6.6,33301.67,0,"kyoto"
"9089",1964-11-18,14.6,4.8,32603.98,0,"kyoto"
"9090",1964-11-19,12.9,6.6,29374.27,0.3,"kyoto"
"9091",1964-11-20,13.2,3.4,32990.26,0,"kyoto"
"9092",1964-11-21,14,5.9,32622.82,0.9,"kyoto"
"9093",1964-11-22,10.2,5.4,30222.92,0.1,"kyoto"
"9094",1964-11-23,13.9,4.3,32401.31,0,"kyoto"
"9095",1964-11-24,12.6,3.5,32150.57,0.3,"kyoto"
"9096",1964-11-25,11.2,2.1,32467.88,0,"kyoto"
"9097",1964-11-26,13.1,4,32126.68,0.2,"kyoto"
"9098",1964-11-27,13.1,5,32432.94,0,"kyoto"
"9099",1964-11-28,14.7,1.2,32278.71,0,"kyoto"
"9100",1964-11-29,15.6,5,26582.77,2.3,"kyoto"
"9101",1964-11-30,14.9,7.6,17781.35,13,"kyoto"
"9102",1964-12-01,9.9,3.7,28545.09,0.4,"kyoto"
"9103",1964-12-02,6.1,0.6,31772.39,0,"kyoto"
"9104",1964-12-03,9,0.1,31715.37,0,"kyoto"
"9105",1964-12-04,8.3,1.8,29214.91,0,"kyoto"
"9106",1964-12-05,10.7,0.8,31777.25,0,"kyoto"
"9107",1964-12-06,11.1,0.2,22046.64,2.6,"kyoto"
"9108",1964-12-07,8.9,2.4,27639.2,0,"kyoto"
"9109",1964-12-08,10.8,2.3,28244.79,0,"kyoto"
"9110",1964-12-09,10.8,3.5,24989.45,0.5,"kyoto"
"9111",1964-12-10,8.5,2.4,16836.38,0,"kyoto"
"9112",1964-12-11,11,1.9,25310.8,0,"kyoto"
"9113",1964-12-12,6.2,-0.2,24540.47,0.1,"kyoto"
"9114",1964-12-13,7.6,-0.7,31397.51,0,"kyoto"
"9115",1964-12-14,10.5,2,29642.25,0,"kyoto"
"9116",1964-12-15,10.6,2.5,30934.02,0,"kyoto"
"9117",1964-12-16,8.8,0.6,25948.44,0,"kyoto"
"9118",1964-12-17,7.8,-1.1,900.05,6.1,"kyoto"
"9119",1964-12-18,8.5,2.1,25792.64,1.2,"kyoto"
"9120",1964-12-19,7.9,-0.6,27610.19,0.3,"kyoto"
"9121",1964-12-20,9.4,1.3,30632.58,0,"kyoto"
"9122",1964-12-21,11.6,1.2,29545.82,0,"kyoto"
"9123",1964-12-22,12.8,0.6,31205.49,0,"kyoto"
"9124",1964-12-23,13.8,2,14901.47,9.4,"kyoto"
"9125",1964-12-24,14.4,7.9,18280.88,18.4,"kyoto"
"9126",1964-12-25,12,4.9,31575.35,0,"kyoto"
"9127",1964-12-26,11.7,2.1,24454.72,0.5,"kyoto"
"9128",1964-12-27,11.1,5.2,8970.42,11.5,"kyoto"
"9129",1964-12-28,11.9,5.1,29768.39,4,"kyoto"
"9130",1964-12-29,10.7,4,26361.73,0,"kyoto"
"9131",1964-12-30,11.1,0.4,31484.96,0,"kyoto"
"9132",1964-12-31,13.4,1.9,31247.33,0.1,"kyoto"
"9133",1965-01-01,12,3.4,30398.16,4.8,"kyoto"
"9134",1965-01-02,7.5,0.8,31033.65,0.3,"kyoto"
"9135",1965-01-03,5.7,0,25766.93,0,"kyoto"
"9136",1965-01-04,7.7,0,30071.79,0.2,"kyoto"
"9137",1965-01-05,5.4,-1.8,30652.41,0,"kyoto"
"9138",1965-01-06,7.8,-0.7,32279.48,0,"kyoto"
"9139",1965-01-07,8.8,-0.5,30494.61,0,"kyoto"
"9140",1965-01-08,8.4,2.2,10186.07,14.2,"kyoto"
"9141",1965-01-09,4.4,0.7,28647.29,1.6,"kyoto"
"9142",1965-01-10,5.5,-0.3,24219.67,0,"kyoto"
"9143",1965-01-11,4.7,-3.2,26940.73,4.4,"kyoto"
"9144",1965-01-12,1.8,-3.5,32657.81,0,"kyoto"
"9145",1965-01-13,5,-3,32438.73,0,"kyoto"
"9146",1965-01-14,6.3,-3.2,32806.73,0,"kyoto"
"9147",1965-01-15,6.4,-2.4,32884.92,0,"kyoto"
"9148",1965-01-16,4.9,-2.4,30785.45,2.5,"kyoto"
"9149",1965-01-17,4.8,-1.7,28013.55,0,"kyoto"
"9150",1965-01-18,8.4,-2.8,33132.91,0.5,"kyoto"
"9151",1965-01-19,12.1,0.2,28509.97,0.7,"kyoto"
"9152",1965-01-20,10,1,33308.25,0,"kyoto"
"9153",1965-01-21,9.9,0.2,33398.57,0,"kyoto"
"9154",1965-01-22,9,-0.5,32640.69,0,"kyoto"
"9155",1965-01-23,8,-0.2,25227.69,0,"kyoto"
"9156",1965-01-24,7.5,-0.3,33682.63,0.1,"kyoto"
"9157",1965-01-25,3.8,-0.6,27055.61,0.2,"kyoto"
"9158",1965-01-26,8.3,-1.5,33853.36,0,"kyoto"
"9159",1965-01-27,8.1,1.2,25005.77,2.9,"kyoto"
"9160",1965-01-28,7.4,-1.5,34097.7,0,"kyoto"
"9161",1965-01-29,9,1.8,13333.54,15.1,"kyoto"
"9162",1965-01-30,4.1,0.7,23831,15,"kyoto"
"9163",1965-01-31,8.8,-1.8,34430.84,0.5,"kyoto"
"9164",1965-02-01,9.3,0.9,34545.2,3.9,"kyoto"
"9165",1965-02-02,4.9,-1.9,34660.97,0.4,"kyoto"
"9166",1965-02-03,1.9,-3,34128.68,0.4,"kyoto"
"9167",1965-02-04,5.3,-2.8,32699.14,0,"kyoto"
"9168",1965-02-05,5,-0.8,8343.03,4.4,"kyoto"
"9169",1965-02-06,5.4,-2.3,32789.1,0.6,"kyoto"
"9170",1965-02-07,8.8,-2.8,34183.91,0,"kyoto"
"9171",1965-02-08,10.6,0,32492.47,0,"kyoto"
"9172",1965-02-09,8.1,2.3,7012.25,7.5,"kyoto"
"9173",1965-02-10,10.8,2.8,27795.93,0.3,"kyoto"
"9174",1965-02-11,8.8,0.9,35283.55,0,"kyoto"
"9175",1965-02-12,7.6,-0.4,35346.89,0,"kyoto"
"9176",1965-02-13,10.6,0.1,35472.3,0,"kyoto"
"9177",1965-02-14,12.6,1.3,35540.93,5.8,"kyoto"
"9178",1965-02-15,5.8,-0.3,35448.67,1.1,"kyoto"
"9179",1965-02-16,6.2,-0.6,32884.64,0.2,"kyoto"
"9180",1965-02-17,8.8,-0.2,31543.61,0,"kyoto"
"9181",1965-02-18,7.2,-0.9,31739.89,0,"kyoto"
"9182",1965-02-19,9.5,-1.4,36312.34,0,"kyoto"
"9183",1965-02-20,10.6,-0.9,14476.9,12.5,"kyoto"
"9184",1965-02-21,9.8,2.2,17296.57,5,"kyoto"
"9185",1965-02-22,3.8,0.2,32400,0,"kyoto"
"9186",1965-02-23,4.4,-0.7,35899.44,0,"kyoto"
"9187",1965-02-24,5.2,-1.6,36739.62,0.7,"kyoto"
"9188",1965-02-25,4.1,-3.8,35814.67,0.8,"kyoto"
"9189",1965-02-26,5,-3.8,37181.12,1.2,"kyoto"
"9190",1965-02-27,7.3,-1,35524.45,0,"kyoto"
"9191",1965-02-28,8.4,-1.3,37102.93,0,"kyoto"
"9192",1965-03-01,6.3,-0.5,31650.67,0.2,"kyoto"
"9193",1965-03-02,7.1,-1,28189.32,0.3,"kyoto"
"9194",1965-03-03,10,-0.9,37820.97,0,"kyoto"
"9195",1965-03-04,6.3,-0.7,35692.45,2.1,"kyoto"
"9196",1965-03-05,4.8,-3.2,28446.88,0,"kyoto"
"9197",1965-03-06,6.5,-1.5,37976.79,1.1,"kyoto"
"9198",1965-03-07,8.6,-1.7,37727.56,0,"kyoto"
"9199",1965-03-08,9.9,-0.9,38000.2,0,"kyoto"
"9200",1965-03-09,10.4,-0.2,38141.99,1,"kyoto"
"9201",1965-03-10,6.4,-0.8,30606.85,0.2,"kyoto"
"9202",1965-03-11,9.6,-0.5,38971.13,0,"kyoto"
"9203",1965-03-12,13.7,1.7,38144.71,1.1,"kyoto"
"9204",1965-03-13,6.9,0.5,38283.96,1.2,"kyoto"
"9205",1965-03-14,8.1,-0.7,38591.14,0,"kyoto"
"9206",1965-03-15,13.9,0.3,39986.56,0,"kyoto"
"9207",1965-03-16,13.2,1.1,10623.72,25,"kyoto"
"9208",1965-03-17,8.2,6.2,3608.82,63,"kyoto"
"9209",1965-03-18,9.2,4.2,13581.87,0,"kyoto"
"9210",1965-03-19,14.2,1.8,38230,0.5,"kyoto"
"9211",1965-03-20,7.7,-0.2,40659.61,0.8,"kyoto"
"9212",1965-03-21,8.2,-0.7,40792.46,0.8,"kyoto"
"9213",1965-03-22,11.2,0.6,40924.52,0.8,"kyoto"
"9214",1965-03-23,14,0,38300.15,0,"kyoto"
"9215",1965-03-24,10.8,4.4,0,7.4,"kyoto"
"9216",1965-03-25,14.9,3.5,40729.09,0.1,"kyoto"
"9217",1965-03-26,7.3,0.7,40757.15,0,"kyoto"
"9218",1965-03-27,6.6,-0.1,39967.04,1,"kyoto"
"9219",1965-03-28,10.4,-0.4,41407.62,0,"kyoto"
"9220",1965-03-29,11.8,1.9,41843.16,0,"kyoto"
"9221",1965-03-30,13.4,0.3,41974.51,0.3,"kyoto"
"9222",1965-03-31,16.5,-0.1,40568.05,0.5,"kyoto"
"9223",1965-04-01,10.4,0.7,39203.93,4.8,"kyoto"
"9224",1965-04-02,8.7,0.7,42367.07,1.1,"kyoto"
"9225",1965-04-03,10.1,0,42497.15,1.5,"kyoto"
"9226",1965-04-04,9.5,0.2,42626.71,0,"kyoto"
"9227",1965-04-05,9.4,0.5,42755.66,0.1,"kyoto"
"9228",1965-04-06,11.9,1.4,42883.92,0,"kyoto"
"9229",1965-04-07,14.9,0.2,43011.41,0,"kyoto"
"9230",1965-04-08,14,1.8,10531.54,6.3,"kyoto"
"9231",1965-04-09,18.5,8,26437.65,1.8,"kyoto"
"9232",1965-04-10,17.2,5.5,13899.96,1.9,"kyoto"
